Year,Year ending,Police Service Area,Local Government Area,Offence Division,Offence Subdivision,Offence Subgroup,Offence Count,"PSA Rate per 100,000 population","LGA Rate per 100,000 population"
2019,September,Macedon Ranges,Macedon Ranges,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs, 2 , 4.0 , 4.0 
2019,September,Macedon Ranges,Macedon Ranges,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor, 1 , 2.0 , 2.0 
2019,September,Macedon Ranges,Macedon Ranges,C Drug offences,C30 Drug use and possession,C31 Drug use, 5 , 10.0 , 10.0 
2019,September,Macedon Ranges,Macedon Ranges,C Drug offences,C30 Drug use and possession,C32 Drug possession, 90 , 179.4 , 179.4 
2019,September,Macedon Ranges,Macedon Ranges,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences, 14 , 27.9 , 27.9 
2019,September,Macedon Ranges,Macedon Ranges,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences, 49 , 97.7 , 97.7 
2019,September,Macedon Ranges,Macedon Ranges,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences, 4 , 8.0 , 8.0 
2019,September,Macedon Ranges,Macedon Ranges,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray, 9 , 17.9 , 17.9 
2019,September,Macedon Ranges,Macedon Ranges,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public, 15 , 29.9 , 29.9 
2019,September,Macedon Ranges,Macedon Ranges,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct, 20 , 39.9 , 39.9 
2019,September,Macedon Ranges,Macedon Ranges,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language, 7 , 14.0 , 14.0 
2019,September,Macedon Ranges,Macedon Ranges,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent, 5 , 10.0 , 10.0 
2019,September,Macedon Ranges,Macedon Ranges,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct, 9 , 17.9 , 17.9 
2019,September,Macedon Ranges,Macedon Ranges,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space, 20 , 39.9 , 39.9 
2019,September,Macedon Ranges,Macedon Ranges,D Public order and security offences,D30 Public nuisance offences,D36 Other public nuisance offences, 6 , 12.0 , 12.0 
2019,September,Macedon Ranges,Macedon Ranges,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer, 52 , 103.7 , 103.7 
2019,September,Macedon Ranges,Macedon Ranges,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury, 2 , 4.0 , 4.0 
2019,September,Macedon Ranges,Macedon Ranges,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences, 2 , 4.0 , 4.0 
